text,label
这件连帽衫的帽子不大不小，不遮视线也不紧。,1
充电头的折叠插脚折叠顺畅，体积控制一般。,1
酒店的体重秤是机械的，读数不够精确。,1
这本书的赠品书签是金属的，有点重量但不实用。,1
石榴的汁水不够丰沛，咬着略干。,1
外卖的椒盐玉米粒椒盐味不重，玉米甜度还行。,1
这件羽绒马甲轻倒是轻，保暖性一般。,1
扫拖机器人的拖布干了之后会自动回洗，但洗得不算干净。,1
酒店的纸巾架离马桶有点远，够着费劲但能摸到。,1
这本书的签名版钢笔签名，我不懂鉴定真假。,1
荔枝干的大小不一，味道差异挺大。,1
外卖的炒青菜蒜蓉味足，就是菜有点老。,1
这件条纹衫的条纹宽度适中，不显胖不显瘦。,1
固态硬盘的散热片贴着，温度不高不低。,1
酒店的便签纸是线装小本子，写起来不洇墨。,1
这本书的插画师换了人，画风不统一，但我看不出来。,1
蓝莓干比新鲜蓝莓甜，但少了鲜味。,1
外卖的紫菜蛋花汤紫菜多蛋花少，就是家常。,1
这件吊带睡衣的蕾丝边不扎人，但洗几次就卷边了。,1
时钟的秒针走动声音安静，放卧室不吵。,1
酒店的毛巾架是冷的，冬天用有点凉手。,1
这本书的后半部分比前半部分啰嗦，整体能读完。,1
榴莲干的味道比新鲜榴莲淡多了，好吃说不上。,1
外卖的辣椒酱是独立的，放半包刚好，全放太咸。,1
这件工装外套口袋够深，放手机不掉，但拉链涩。,1
投影仪的梯形矫正自动对齐不准，要手动调一下。,1
酒店的景观房窗户大，但看出去是对面楼，一般。,1
这本书的人物关系有点乱，我画了个图才理清。,1
雪梨的果肉不够脆，粉粉的口感我不太喜欢但能吃。,1
外卖的肉包面皮厚馅儿小，顶饱但不香。,1
这件阔腿裤的垂坠感还行，就是容易起静电。,1
笔记本的键盘键程短，打字累但适应了就好。,1
酒店的咖啡胶囊只有两种口味，选择不多。,1
这本书的字体大小合适就是行间距太挤，看着累眼。,1
番石榴的硬度和奶油果不一样，硬脆口感我不太习惯。,1
外卖的玉米浓汤罐头的味道，说不上好喝也不难喝。,1
这件针织裤的腰部松紧带勒得紧，放一码又松了。,1
手表的不锈钢表带夏天戴不粘，冬天有点凉。,1
酒店的烧水壶烧开一壶水要三四分钟，速度中等。,1
这本书的书名噱头大于内容，内容看看也还行。,1
木瓜的半熟状态，不软不硬，刚好切块。,1
外卖的扬州炒饭用料挺多，火腿丁虾仁都有，味道普通。,1
这件羽绒服的帽子可拆卸，但我从来不装，用不上。,1
蓝牙耳机的充电盒合盖有磁吸，手感清脆，但容易刮花。,1
酒店的拖鞋不是一次性的，消毒过但看着旧。,1
这本书的出版附录里有勘误表，挺严谨的但我没看。,1
椰枣的甜度极高，吃一颗就够，多就腻了。,1
外卖的香辣虾虾线没挑，但虾还算新鲜。,1
这件马海毛毛衣不掉毛，就是扎脖子，搭高领穿。,1
显示器的壁挂孔是100x100mm，支架我另买的，能用。,1
酒店的冷水壶里没有水，要自己打电话要。,1
这本书的剧透写在腰封上，建议拆了腰封看，不拆也行。,1
桑葚酱的甜度控制得还行，不齁嗓子，就是颗粒不够碎。,1
外卖的粉丝蒸扇贝粉丝少扇贝小，味道还行蒜味足。,1
这件亚麻衬衫的克重偏薄，透肉但不闷热。,1
USB集线器带独立供电口，不接电源也能用但带不动硬盘。,1
酒店的擦手纸是折叠好的一叠，抽出来单张偏小。,1
这本书的章节标题比正文有趣，光看目录就够了。,1
百香果蜜太甜了，兑水喝刚刚好，直接喝不行。,1
外卖的照烧鸡排饭酱汁不够多，米饭拌不匀，吃到后面没味。,1
这件风衣的肩章扣子装饰性强但没用，挂着好看。,1
键盘清洁泥的粘性一般，吸灰但不彻底，能用。,1
酒店的雨伞伞骨结实，就是伞面小，两个人撑不了一个。,1
这本书的阅读难度不大，一下午能看完，消磨时间可以。,1
金桔柠檬茶的甜度冰块标准，说不出好坏，解渴而已。,1
外卖的炸鸡腿皮酥肉嫩说不上，但没炸过头。,1
这件破洞牛仔裤的破洞位置在膝盖正中间，坐下会露膝盖，还行。,1
充电底座的触点对齐容易，充上电指示灯会亮，亮度柔和。,1
酒店的早餐沙拉生菜不够脆，千岛酱偏稀，将就吃。,1
这本书的推荐语说年度最佳，看完觉得言过其实但不烂。,1
脆柿的硬度刚好，不涩不甜，没什么记忆点。,1
外卖的凉拌木耳醋放多了，酸的开胃但也酸的皱眉。,1
这件冲锋衣的腋下拉链透气，但我冬天穿用不上，夏天穿又太厚。,1
智能开关的触控面板灵敏，没实体键反馈，习惯了就好。,1
酒店的门卡偶有刷不开的时候，去前台重置一下就行，麻烦但不严重。,1
这本书的翻译腔重，能看懂是外语写的就是了，不影响剧情。,1
青甘蔗的皮硬，咬起来费牙，但嚼着也还行。,1
外卖的肥牛饭肥牛卷数不多，洋葱多，味道下饭但肉质普通。,1
这件棉麻短袖的缩水率正常，洗一次小一号，刚好变成修身款。,1
内存条的散热马甲厚，装机时挡着CPU散热器了，硬塞进去了。,1
酒店的剃须刀是双层的，刮得干净但有点扯胡子，凑合用。,1
这本书的豆瓣评分3.5，我觉得3分差不多，不功不过。,1
枇杷膏的浓稠度适中，冲水喝不齁，但止咳效果没感觉。,1
外卖的烤茄子蒜蓉给的多，茄子软烂，就是皮有点焦，不影响吃。,1
这件渔夫帽的帽檐长度中等，遮阳不完全但也不挡视线。,1
HDMI线的线材挺硬，弯折费劲，但信号没受影响。,1
酒店的沙发面料是布的，坐上去不凉不热，没有特别舒服。,1
这本书的注释放在章末，翻来翻去麻烦，但信息量足。,1
红提的果粒紧凑，不太好摘，味道和绿提差不多，没有很特别。,1
外卖的豆角焖面面条吸了汤汁但不够劲道，软塌塌的，味道还行。,1
这件棒球帽的帽型挺括，深度适中，头大戴不了头小会晃。,1
固态U盘的读写速度快了一倍，但发热也明显，传输大文件烫手。,1
酒店的脏衣篮是藤编的，好看但容易积灰，我没用。,1
这本书的宣传海报随书附赠，纸质一般，贴墙上也不心疼。,1
酒店的床睡起来还行，就是枕头有点高。,1
这本书看到一半就想放下，但也说不上多难看。,1
这个橘子味道一般，不酸也不甜。,1
外卖的包装还行，就是汤洒了一点点。,1
这件衣服穿上不好不坏，没有照片里好看。,1
手机的续航能力一般，一天一充刚好够。,1
酒店的隔音效果凑合，能听到隔壁电视声。,1
这本书的情节发展太平淡了，没什么起伏。,1
苹果的口感有点面，不是脆的那种。,1
外卖的送达时间还行，比预计晚了五分钟。,1
这件外套的版型有点宽大，穿上显胖也不难看。,1
平板电脑的流畅度还行，偶尔卡一下。,1
酒店的前台态度一般，不热情也不冷漠。,1
这本书的结局早就能猜到，没什么惊喜。,1
草莓的个头挺大，就是不怎么甜。,1
外卖的菜量刚好够一个人吃，不多不少。,1
这条裤子的面料手感一般，穿着还算舒服。,1
耳机的佩戴感还行，戴久了耳朵有点疼。,1
酒店的浴巾看着干净，但有点硬邦邦的。,1
这本书的装帧挺好看的，内容就一般了。,1
橙子的水分还行，甜度差点意思。,1
外卖的配送员态度还好，就是没送上楼。,1
这件毛衣的颜色有点显黑，其他还行。,1
笔记本的键盘手感一般，打字久了有点累。,1
酒店的毛巾叠得整整齐齐，就是有股消毒水味。,1
这本书的案例挺多的，就是有点老套。,1
葡萄尝起来一般，不酸不甜没什么记忆点。,1
外卖的汤有点咸了，但还能接受。,1
这件风衣的腰带有点短，勉强能系上。,1
智能手表的表盘大小刚好，功能就那样吧。,1
酒店的WiFi信号不太稳定，时快时慢。,1
这本书的逻辑挺清晰的，就是太啰嗦了。,1
西瓜不够甜，但水分倒是挺足。,1
外卖的辣度选了微辣，一点辣味都没有。,1
这件衬衫的领子有点硬，穿着不舒服也不难受。,1
手机的拍照功能够用，但别指望多好。,1
酒店的电梯等了快一分钟，速度一般。,1
这本书的开头很吸引人，后面就垮了。,1
桃子的硬度和味道都没什么亮点，一般般。,1
外卖的醋包不小心挤多了，酸了点但还能吃。,1
这件卫衣的帽子有点重，往后坠但不影响穿。,1
音箱的音量够大，就是低音有点闷。,1
酒店的水龙头水流有点小，洗澡凑合。,1
这本书的纸张质量还行，就是字有点小。,1
菠萝的酸味有点重，泡了盐水好一点。,1
外卖的珍珠奶茶珍珠有点硬，味道还行。,1
这件羽绒服的拉链有点卡，多拉几次就好了。,1
显示器的亮度调到最高也不太亮，一般般。,1
酒店的拖鞋有点滑，走路要小心。,1
这本书的深度不够，浅尝辄止的感觉。,1
车厘子的个头中等，味道普通。,1
外卖的炸鸡外皮不脆，里面倒是挺嫩。,1
这件牛仔外套的颜色很普通，没什么特色。,1
充电宝的充电速度一般，不快也不慢。,1
酒店的房间通风一般，有点闷。,1
这本书的翻译有点生硬，读着不顺但能看懂。,1
猕猴桃放了两天还是硬，再等等吧。,1
外卖的米饭有点夹生，菜的味道还行。,1
这件POLO衫的版型偏大，买小一号就好了。,1
鼠标的精准度一般，打游戏不太跟手。,1
酒店的花洒出水不均匀，但还能洗澡。,1
这本书的插图有点少，不够直观。,1
芒果的纤维挺多，吃起来有点塞牙。,1
外卖的汤盅盖子盖得挺紧，没洒出来。,1
这条裙子的长度刚好过膝，款式很普通。,1
键盘的键程有点短，打字手感一般。,1
酒店的牙刷毛有点硬，刷完牙龈有点疼。,1
这本书的书名起得挺有意思，内容就那样吧。,1
山竹的果肉有几瓣坏了，其他的还行。,1
外卖的保温袋保温效果一般，拿到手已经不烫了。,1
这件背心的面料有点透，需要穿打底。,1
路由器的信号覆盖范围一般，隔两堵墙就没信号了。,1
酒店的梳子是那种薄塑料的，凑合用。,1
这本书的后记有点多余，不看也罢。,1
榴莲的味道不是很浓，适合新手尝试。,1
外卖的配送费免了，但菜量好像少了一点。,1
这件棉服的领子有点低，脖子会冷。,1
一体机的散热风扇声音有点大，但不影响使用。,1
酒店的枕头有点矮，垫两个刚好。,1
这本书的赠品书签挺好看，但质量一般。,1
龙眼的肉不算厚，味道中规中矩。,1
外卖的送餐员敲门声有点大，但态度还行。,1
这件针织衫的袖口有点松，容易往上滑。,1
手机的屏幕亮度自动调节不太灵敏，手动调也行。,1
酒店的烧水壶烧水挺快，就是有点塑料味。,1
这本书的护封有点滑，容易掉下来。,1
石榴的颗粒颜色不太红，味道偏酸。,1
外卖的炸鸡块大小不一，有的炸过了头。,1
这件西装的垫肩有点厚，显得肩膀太宽。,1
投影仪的清晰度还行，就是色彩有点偏。,1
酒店的毛巾叠得很整齐，就是有点旧了。,1
这本书的脚注放在页脚，看起来有点费劲。,1
荔枝的核挺大的，肉不算多。,1
外卖的满减退完价还挺划算，味道就那样。,1
这件蕾丝衫的蕾丝有点硬，穿着不太舒服。,1
手环的心率监测准不准不知道，大概齐吧。,1
酒店的洗手液泡沫不多，洗得还算干净。,1
这本书的书签丝带很容易抽丝，质量一般。,1
蜜瓜的甜度不够，但水分挺足。,1
外卖的送达时间还算准时，菜有点凉了。,1
这件连体裤的腰线有点低，显腿短。,1
录音笔的收音范围还行，远一点就听不清了。,1
酒店的节水马桶冲力还行，一次能冲干净。,1
这本书的出版年份有点久了，内容有点过时。,1
枇杷的果肉有点酸，不够甜。,1
外卖的餐盒盖子有点松，差点洒出来。,1
这件防晒衣的防晒效果看不出来，就当个外套穿。,1
扫地机器人的路线规划有点傻，老在一个地方转。,1
酒店的床头抽纸纸巾有点薄，容易破。,1
这本书的烫金标题挺显眼的，就是容易掉色。,1
柠檬片给了三片，酸味有点重了。,1
外卖的酱汁味道一般，有点偏甜。,1
这件睡衣的布料洗了一次就起球了，质量一般。,1
智能音箱的语音识别偶尔会出错，说两遍才行。,1
酒店的电视机遥控器不太好按，按键有点硬。,1
这本书的第二版新增的章节不多，买不买都行。,1
无花果的籽咬着咯吱响，口感挺特别的。,1
外卖的塑料袋收了费但质量还行，挺结实的。,1
这件运动裤的束脚设计挺好，就是裤长有点长。,1
耳放的推力一般，推高阻抗耳机有点吃力。,1
酒店的电话机有点旧，还好能用。,1
这本书的作者简介写得挺简单，没什么信息。,1
百香果的籽有点多，咬着酸酸的。,1
外卖的多加香菜加了挺多，但味道没差。,1
这件针织开衫的扣子有点松，要缝一下。,1
电子阅读器的待机时间挺长，翻页有点慢。,1
酒店的吹风机风力挺大的，就是噪音有点大。,1
这本书的纸张颜色偏黄，看着不刺眼。,1
桂圆的干湿度刚好，就是不够甜。,1
外卖送的小瓶水是常温的，刚好口渴喝了。,1
这件半身裙的侧面拉链很顺滑，就是腰围有点松。,1
扩展坞的接口够用，就是发热有点厉害。,1
酒店的无纺布拖鞋挺薄的，走几步就感觉要破了。,1
这本书的抽象画封面看着有点乱，但也无所谓。,1
椰子水的味道淡淡的，不甜也不腻。,1
外卖的酸辣粉粉条有点太软了，汤还不错。,1
这件马甲的V字领刚好露出锁骨，有点小性感但不夸张。,1
NAS的传输速度还行，就是设置有点复杂。,1
酒店的独立香皂用完有点干，不是太滋润。,1
这本书的词汇量对成人来说太简单了，适合小孩。,1
杨梅的个头挺大，就是酸味重了点。,1
外卖的包装透气孔设计得挺好，没让东西洒出来。,1
这件泳衣的弹性不错，就是颜色不太显白。,1
摄像头的夜视效果能看到人形，细节看不清。,1
酒店的立顿茶包泡出来味道淡淡的，凑合喝。,1
这本书的书脊摸起来手感挺好，就是容易脏。,1
冬枣的甜度不够，水分倒是挺足。,1
外卖的中辣辣度刚好，既不出汗也不觉得没味。,1
这件健身服的透气性还行，出汗后有点粘身。,1
移动硬盘的传输速度稳定，就是线有点短。,1
酒店的WiFi密码挺好记的，信号不太稳定。,1
这本书的文末索引挺全的，虽然用不上几次。,1
哈密瓜的果肉软硬适中，就是甜度一般。,1
外卖的免葱真的做到了，但少了点味道。,1
这件吊带裙的肩带长度调节范围挺大，就是容易滑落。,1
机械键盘的RGB灯光效果还行，就是软件不好用。,1
酒店的玻璃推拉门手感有点涩，推起来费劲。,1
这本书的封底条形码扫出来价格差不多，不亏。,1
雪梨的脆度中等，口感不惊艳但也不差。,1
外卖的独立醋包我加了一半，刚好符合我的口味。,1
这件冲锋衣的内胆拆了之后外壳挺薄的，春秋穿还行。,1
电视棒的系统流畅度一般，偶尔会卡一下。,1
酒店的床垫不硬不软，睡一觉起来腰不疼。,1
这本书的赠书标签贴得歪了，但不影响阅读。,1
火龙果的黑籽咬着咯吱响，口感一般。,1
外卖的白色方形餐垫纸我都没用上，直接就吃了。,1
这件汉服的直筒袖活动挺方便的，就是不够飘逸。,1
触控笔的笔尖有点滑，写字需要用力一点。,1
酒店的消毒柜没开，但餐具看着挺干净的。,1
这本书的扉页签名字体有点草，认不太出来。,1
柚子肉的颗粒挺饱满的，但水分不太足。,1
外卖的米饭压得有点实，拌饭要费点劲。,1
这件衬衫裙的同色腰带有点短，勉强能系上。,1
智能锁的指纹识别偶尔会失败，按两次才能开。,1
酒店的不锈钢毛巾杆挺结实的，就是位置太高了。,1
这本书的印刷清晰但墨色深浅不一，不影响阅读。,1
青提的果粉一擦就掉了，口感脆度还可以。,1
外卖的炸鸡外皮温温的不脆了，里面还嫩。,1
这件旗袍的手工盘扣挺精致的，就是装饰作用。,1
闹钟的数字显示亮度可以调，默认有点刺眼。,1
酒店的环境温度刚好22度，体感舒适。,1
这本书的锁线装订挺结实的，翻多了也不会散。,1
柠檬切片厚度挺均匀的，泡一杯刚好。,1
外卖的牛肉面面条粗细适中，口感还可以。,1
这件睡袍的腰带长度刚好能系个蝴蝶结，不长不短。,1
充气泵的点烟器插头接触良好，充气速度一般。,1
酒店的墙壁颜色是浅米色，挺干净的。,1
这本书的作家拿过奖但这部作品一般，就那样吧。,1
菠萝蜜的果包数量够吃，熟的程度不太均匀。,1
外卖的酸菜鱼鱼片数量刚好，味道普通。,1
这件棉袄的绗缝间距刚好，保暖够用。,1
记录仪的视角够宽，夜间的噪点有点多。,1
酒店的停车位数量有限，周末根本不够停。,1
这本书的译者用词有点特别，读起来不太习惯。,1
柿子果肉的涩味没有完全退掉，吃完舌头有点麻。,1
外卖的牙签挺硬的，刚好用来扎水果吃。,1
这件工装裤的口袋挺能装的，设计普通。,1
播放器支持FLAC格式，但音质没听出区别。,1
酒店的绿萝叶子有点黄了，但还活着。,1
这本书的封面压纹有点质感，就是容易沾指纹。,1
甘蔗的节间长度刚刚好，咬起来不硬。,1
外卖的酸奶味道一般，就当是送的吧。,1
这件披肩的流苏长度适中，装饰效果还行。,1
VR眼镜调好瞳距后不晕，视野一般般。,1
酒店的矿泉水是常温的，没有冰的。,1
这本书的两篇推荐序写得一般，没什么参考价值。,1
姑娘果的花萼有点干了，果子倒是挺新鲜。,1
外卖的圆形纸碗深度可以，汤不会洒出来。,1
这件棒球服的袖子拼接处线头有点多，但不明显。,1
散热器的风扇转速高了有点吵，但散热效果还行。,1
酒店的遮光窗帘遮光效果不错，拉上就是黑夜。,1
这本书的印数不算多，但也不难买到。,1
金桔的表皮挺光滑的，就是酸味重了点。,1
外卖的粥品温度刚好入口，稠度适中不稀不稠。,1
这件PU皮衣的光泽度还行，就是不透气。,1
固态硬盘的速度够用，但跟NVMe没法比。,1
酒店的感应垃圾桶反应有点慢，还不如手按。,1
这本书的黑白插图风格简练，细节不够丰富。,1
蓝莓的果霜挺厚的，酸甜度一般。,1
外卖的甜点小叉子有点软，叉蛋糕会弯。,1
这件和服的袖丈刚好，穿起来活动方便但不华丽。,1
路由器的默认管理地址没改过，也无所谓。,1
酒店的地下停车场限高两米，SUV进不去。,1
这本书的硬纸板书盒有点变形，保护能力一般。,1
桑葚的果柄还是绿的，新鲜度还行但不够甜。,1
外卖的炒菜油量控制得还可以，不油腻。,1
这件波点裙的波点大小适中，复古感一般。,1
电源适配器的输出稳定，给路由器供电压没问题。,1
酒店的衣柜里只有两个衣架，勉强够用。,1
这本书的80克用纸厚度适中，不会透字。,1
枇杷的果核有两三颗，吃的时候要小心点。,1
外卖的孜然味烧烤撒料挺均匀的，肉有点老。,1
这件皮草的毛针长度刚好，摸起来还挺滑的。,1
这家酒店的卫生一般般，没有亮点也没有槽点。,1
这本书的节奏不快不慢，读着不会睡着也不会兴奋。,1
这个火龙果口感一般，不甜不淡正正好。,1
外卖的麻辣烫汤底没什么记忆点，吃完就忘。,1
这件棉袄的保暖效果普普通通，零下肯定不够。,1
这款平板的边框有点宽，但也不影响看视频。,1
酒店的走廊隔音不算好，但也没被吵到睡不着。,1
这本书的配角塑造一般般，没什么存在感。,1
橘子酸甜各半，说不出好赖。,1
外卖的炒面略微坨了一点，味道还算正常。,1
这件冲锋衣挡风还行，透气性一般。,1
手机的震动马达嗡嗡的，不算清脆也不算吵。,1
酒店的花洒水温水压都还行，中等水平。,1
这本书的对话有些生硬，但故事能看下去。,1
哈密瓜的瓤厚皮也厚，可吃部分一般多。,1
外卖的番茄炒蛋酸甜适中，家常水平。,1
这条裤子的裤脚有点长，挽起来穿也行。,1
耳机的降噪效果不上不下，地铁里能听到一点声音。,1
酒店的浴袍面料不算软，但穿着不难受。,1
这本书的悬念设得一般，猜得到七八成。,1
芒果的果肉不够滑，有点丝但能接受。,1
外卖的麻辣香锅麻和辣都不突出，就是咸了点。,1
这件女士西装垫肩有点宽，显得肩膀壮但还能看。,1
笔记本的风扇声偶尔呼啸一下，常态安静。,1
酒店的拖鞋底有点薄，走在地毯上还行。,1
这本书的幽默段落不太好笑，也没冷场。,1
樱桃的酸味压过甜味一点点，还行吧。,1
外卖的炒时蔬火候过了，但没到不能吃的地步。,1
这件衬衫的面料有点易皱，穿前得熨。,1
智能手表的心率监测准确度不确定，图个乐。,1
酒店的空调制热速度一般，等五六分钟才暖。,1
这本书的反转有点刻意，但也不算失败。,1
西瓜中间那一口还行，边上就不怎么样了。,1
外卖的葱油饼略油，吃着还能接受。,1
这件皮衣的皮料不够软，穿久了应该会好。,1
手机的屏下指纹识别有时要按两次，不算快。,1
酒店的吹风机架子有点松，挂着会掉。,1
这本书的情感描写淡淡带过，不算深刻。,1
桃子放了两天才软，味道一般。,1
外卖的炸酱面酱偏咸，拌均匀后还行。,1
这条半身裙的腰部松紧带勒不勒刚好，但易下滑。,1
音箱的低音炮震感一般，开大了会破音。,1
酒店的写字台椅子高度合适，但坐着硬。,1
这本书的知识点比较浅，入门看还行。,1
杨梅的酸爽感一般，回甘不够。,1
外卖的蒜蓉生蚝蒜味不足，蚝还挺新鲜。,1
这套运动服的拉链顺滑，但颜色显旧。,1
充电器的插头有点松，但能充进去电。,1
酒店的床单没异味，但也没什么香味。,1
这本书的封面挺硬，翻起来不方便但耐造。,1
葡萄干个头大小不一，味道普通。,1
外卖的紫菜蛋花汤蛋花寥寥，喝着有味儿。,1
这件羊毛衫有点扎脖子，穿打底才好。,1
鼠标的滚轮刻度感一般，上下翻页容易过头。,1
酒店的窗帘拉绳不太好使，但能拉上。,1
这本书的注释有点啰嗦，帮助理解但影响节奏。,1
石榴皮有点难剥，果粒酸甜一般。,1
外卖的卤肉饭卤汁不够香，肉燥还行。,1
这件丝绒裙的丝绒不够细腻，远看还行。,1
键盘的无线连接偶尔断连，重连后正常。,1
酒店的浴帽就一个，标配没什么特别。,1
这本书的书页有点毛边，印刷质量普通。,1
柠檬茶的甜度和酸度都保守，不惊艳。,1
外卖的烤茄子蒜放少了，软烂程度刚好。,1
这件棉麻衬衫易皱爱起褶，需要打理。,1
投影仪的梯形校正不太准，手动调了才行。,1
酒店的迷你吧东西不多，就几瓶饮料。,1
这本书的书皮容易沾灰内容还行。,1
香瓜的果肉不脆不面，中间状态。,1
外卖的土豆丝切得不匀，但熟了就行。,1
这件背心的领口有点大，但不会走光。,1
路由器的设置界面简单，但功能也少。,1
酒店的毛巾架不够高，弯腰拿还行。,1
这本书的书名有点标题党，内容契合七成。,1
人参果的淡甜味不够突出，水分还行。,1
外卖的煎饺煎得有点过，馅料味道一般。,1
这件风衣裙的腰带系不系都行，差别不大。,1
扩展卡的安装驱动自动识别了，但速度普通。,1
酒店的塑料拖鞋有点硬，好在不硌脚。,1
这本书的续作没前作好，但还能看。,1
西梅的果肉离核容易酸甜一般。,1
外卖的猪脚饭猪脚炖得刚好烂，酱味不重。,1
这件雪纺衫的雪纺有点透，要穿打底。,1
蓝牙耳机的连接距离十米内稳定，再远就断。,1
酒店的电视频道切换慢，将就看了。,1
这本书的第一人称叙事代入感一般，不深不浅。,1
桑葚的汁水颜色深，吃完手指染色了。,1
外卖的麻辣鸭血鸭血嫩度一般，辣度微辣。,1
这件阔腿裤的裤腿太宽，走路带风夸张了点。,1
摄像头的广角畸变肉眼可见，但能接受范围。,1
酒店的免费矿泉水没什么好说的，就是水。,1
这本书的情节推进缓慢，但不是看不下去。,1
山楂糕的酸甜比大概四六，不突出哪一个。,1
外卖的咖喱饭咖喱味不冲，后味平平。,1
这件短袖的棉质还算软，洗几次应该还好。,1
硬盘盒的散热带铝片，摸着温热正常。,1
酒店的淋浴间没做干湿分离，洗完地湿。,1
这本书的红学角度新奇但深度不够。,1
蓝莓新鲜的但不算甜不酸中和了。,1
外卖的韭菜盒子皮有点厚，馅料正常水平。,1
这件连帽卫衣的帽子没啥型，耷拉着。,1
显示器的底座挺稳，但占桌面空间大。,1
酒店的洗手台水龙头开最大也不溅水不错。,1
这本书的用纸比较光滑，写字会滑笔。,1
沙糖桔的甜味还行，有几个略酸。,1
外卖的小炒肉里辣椒比肉多，下饭还行。,1
这件衬衫的袖口扣子有点紧，解开费劲。,1
充电座只是充电没有额外功能指示灯很亮。,1
酒店的客房服务按了铃等十来分钟正常。,1
这本书的封底折口有个小瑕疵问题不大。,1
甘蔗汁有点渣不够清澈味道偏淡。,1
外卖的牛肉粉粉条偏软汤头普通。,1
这件麂皮绒外套容易粘毛但质感还行。,1
网卡的信号强度显示三格网速时快时慢。,1
酒店的床头没有USB口充电要去书桌用插排。,1
这本书的标题下面有一行小字宣传语标点错了。,1
莲雾的脆度还行但水分不算足味道淡。,1
外卖的手撕包菜不够酸爽包菜脆度尚可。,1
这件牛仔短裤的毛边容易脱线水洗就那样了吧。,1
机械硬盘的读写声音能听见咔咔响但没坏过。,1
酒店的梳子是那种便携装齿有点密梳着费力。,1
这本书的书后读者反馈页没填过翻过去了。,1
芭乐果肉硬了点籽多但不影响吃它。,1
外卖的鱼香肉丝笋丝多了肉少了味道平平。,1
这件短款棉服的衣长刚好到腰怕冷就穿长点内搭。,1
NAS的界面是英文的切换中文后有些翻译怪怪的。,1
酒店的电梯里没纸巾按按钮用手肘也行接受。,1
这本书的镂空封面设计挺别致但容易破吧看着。,1
李子表面有层霜洗的时候滑溜果肉酸大于甜。,1
外卖的担担面芝麻酱少了点香味面条劲道还行。,1
这件针织裙会起静电贴在腿上但长度合适凑合穿。,1
显示器的刷新率60Hz办公够游戏不行日常使用。,1
酒店的地毯花纹老气但不难看房间整体和谐。,1
这本书的赠品明信片图案一般般没收藏动力。,1
杨桃切出来星星形状挺好看吃着酸酸的微甜。,1
外卖的黄焖鸡土豆炖得软烂鸡肉有点柴整体还行。,1
这件海军风条纹衫条纹宽度适中显瘦效果一般。,1
手机壳的背板透明不发黄手感滑腻防摔效果未知。,1
酒店的便签纸铅笔写了能擦掉纸张薄了点。,1
这本书的腰封上面写什么的忘了反正拆了。,1
菠萝蜜的核煮熟了吃像板栗果肉甜度一般。,1
外卖的腊味煲仔饭腊肠腊肉比例一半一半饭焦不多。,1
这件连体泳衣的衬垫可拆卸洗的时候容易跑偏。,1
扩展坞的线长半米刚好笔记本旁边搁个U盘不挤。,1
酒店的枕芯有些扁叠两个睡刚好高度适中了。,1
这本书的目录排版每章标题后面页码居中对齐还行。,1
黄皮果的果皮有特殊香味果肉酸甜开胃但肉不多。,1
外卖的肥牛饭肥牛片量不算少洋葱比牛肉甜了点。,1
这件机能风马甲的口袋多不知道装什么好平时空着。,1
USB分线器每个口都试了能用供电带不动机械硬盘。,1
酒店的香皂托盘是不锈钢的容易积水渍擦干就好。,1
这本书的印刷批次不同封面颜色有点色差不计较了。,1
鸡蛋果的果肉干吃噎得慌配水吃还行味道独特。,1
外卖的凉拌黄瓜蒜泥放多了辣味冲鼻但脆度够。,1
这件假两件毛衣远看以为是叠穿近看是拼接效果普通。,1
显卡的风扇启停策略比较保守温度六十几度才转不影响。,1
酒店的水壶烧水有股塑料味多烧两遍好了点能喝了。,1
这本书的人物设定不算新颖但也没有乱写凑合看。,1
拐枣的形状像乱麻吃起来涩中带甜甜味不突出。,1
外卖的羊肉汤膻味不重羊杂量可以汤味寡淡了点。,1
这件茧型大衣的版型不挑身材也穿不出曲线就那样吧。,1
采集卡的环出功能延迟基本感觉不到画质没压缩够用了。,1
酒店的行李架有点矮放箱子弯腰拿东西累但能放稳。,1
这本书的跨页插图装订在中间夹缝处部分内容看不到。,1
百香果的果瓤挖出来冲水加糖才喝单吃太酸味道一般。,1
外卖的红烧肉块切得不规整大小差很多炖得烂不腻。,1
这件破洞牛仔裤的破洞位置在膝盖走路漏风春秋适合。,1
电容笔的笔触有延迟但画线条的时候才感觉打字不明显。,1
酒店的擦手毛巾叠成花形状好看但拆开就是普通毛巾。,1
这本书的字体偏小行距密看久了眼累内容连续还行。,1
醋栗咬开酸得皱眉但回味有一丝丝甜果皮薄容易烂。,1
外卖的红油抄手红油不够香个头不大馅料饱满吃完不饿。,1
这件丝绒裤反光明显显得腿粗在家当睡裤还行出门算了。,1
固态U盘的速度比普通U盘快比移动硬盘慢拷贝大文件还行。,1
酒店的瓶装水水量350ml喝完一瓶不渴也不是很解渴的程度。,1
这本书的封面是哑光质感不留指纹摸多了会有点滑腻感。,1
番荔枝的果肉是白的软软的籽多吐着麻烦甜度还行没期待。,1
外卖的香菇滑鸡香菇多一点鸡肉小块酱汁浓但不咸拌饭合适。,1
这件迷彩外套的印花密度高远看一片绿近看才认出迷彩纹路。,1
USB风扇的风力三档调节最大档吵最小档没存在感开二档吹。,1
酒店的漱口杯玻璃的质感平滑底下有个小气泡不影响使用也算瑕疵。,1
